,Date,Species,Trap,Lat,Long,AddressAccuracy,WnvPresent,NumMosquitos
1958,2007-08-28,CULEX PIPIENS,T107,41.729669,-87.582699,5,0,2
1959,2007-08-28,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,5,1,4
1960,2007-08-28,CULEX PIPIENS,T103,41.702723999999996,-87.536497,5,0,371
1961,2007-08-28,CULEX PIPIENS,T103,41.702723999999996,-87.536497,5,1,50
1962,2007-08-28,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,5,0,399
1963,2007-08-28,CULEX TERRITANS,T103,41.702723999999996,-87.536497,5,0,2
1964,2007-08-28,CULEX PIPIENS,T209,41.740641,-87.546587,5,0,27
1965,2007-08-28,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,5,0,6
1966,2007-08-28,CULEX PIPIENS,T102,41.750498,-87.605294,5,0,8
1967,2007-08-28,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,5,0,12
1968,2007-08-28,CULEX PIPIENS,T115,41.673408,-87.599862,5,0,2107
1969,2007-08-28,CULEX PIPIENS,T115,41.673408,-87.599862,5,1,100
1970,2007-08-28,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,0,169
1971,2007-08-28,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,1,100
1972,2007-08-28,CULEX PIPIENS,T206,41.737052,-87.54306700000001,5,0,13
1973,2007-08-28,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.54306700000001,5,0,7
1974,2007-08-28,CULEX PIPIENS,T138,41.726465000000005,-87.585413,5,0,511
1975,2007-08-28,CULEX PIPIENS,T138,41.726465000000005,-87.585413,5,1,50
1976,2007-08-28,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,5,0,12
1977,2007-08-28,CULEX TERRITANS,T138,41.726465000000005,-87.585413,5,0,1
1978,2007-08-28,CULEX PIPIENS,T200,41.678618,-87.559308,5,0,48
1979,2007-08-28,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,5,0,28
1980,2007-08-28,CULEX TERRITANS,T200,41.678618,-87.559308,5,0,3
1981,2007-09-04,CULEX PIPIENS,T030,41.899229999999996,-87.716788,9,0,75
1982,2007-09-04,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,9,0,20
1983,2007-09-04,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,9,0,3
1984,2007-09-04,CULEX PIPIENS,T049,41.896282,-87.655232,8,0,1
1985,2007-09-04,CULEX PIPIENS,T018,42.010412,-87.66214000000001,8,0,1
1986,2007-09-04,CULEX RESTUANS,T018,42.010412,-87.66214000000001,8,0,5
1987,2007-09-04,CULEX PIPIENS,T033,41.906638,-87.701431,9,0,18
1988,2007-09-04,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,9,0,2
1989,2007-09-04,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,8,0,2
1990,2007-09-04,CULEX PIPIENS/RESTUANS,T149,41.994469,-87.667736,8,0,1
1991,2007-09-04,CULEX PIPIENS,T045,41.9216,-87.666455,8,0,2
1992,2007-09-04,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,8,0,4
1993,2007-09-04,CULEX PIPIENS,T039,41.911823999999996,-87.726737,9,0,1
1994,2007-09-04,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,9,0,2
1995,2007-09-04,CULEX TERRITANS,T150,42.006858,-87.675919,9,0,1
1996,2007-09-04,CULEX PIPIENS,T219,41.966986999999996,-87.674677,8,0,1
1997,2007-09-04,CULEX PIPIENS/RESTUANS,T219,41.966986999999996,-87.674677,8,0,1
1998,2007-09-04,CULEX PIPIENS,T054,41.921965,-87.632085,8,0,8
1999,2007-09-04,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,8,0,5
2000,2007-09-04,CULEX PIPIENS,T061,41.801179,-87.679447,8,1,13
2001,2007-09-04,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,0,4
2002,2007-09-04,CULEX RESTUANS,T061,41.801179,-87.679447,8,0,1
2003,2007-09-04,CULEX TERRITANS,T061,41.801179,-87.679447,8,0,1
2004,2007-09-04,CULEX PIPIENS,T069,41.768388,-87.678649,8,0,3
2005,2007-09-04,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,8,0,2
2006,2007-09-04,CULEX SALINARIUS,T060,41.823065,-87.67837800000001,8,0,2
2007,2007-09-04,CULEX PIPIENS/RESTUANS,T051,41.846283,-87.656913,9,0,1
2008,2007-09-04,CULEX SALINARIUS,T034,41.843810999999995,-87.686763,9,0,1
2009,2007-09-04,CULEX PIPIENS,T144,41.94016,-87.794896,9,0,1
2010,2007-09-04,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,9,0,4
2011,2007-09-04,CULEX PIPIENS,T044,41.883284,-87.705085,8,0,1
2012,2007-09-04,CULEX PIPIENS/RESTUANS,T044,41.883284,-87.705085,8,0,1
2013,2007-09-04,CULEX PIPIENS,T062,41.800737,-87.71188000000001,8,0,16
2014,2007-09-04,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,8,0,19
2015,2007-09-04,CULEX PIPIENS,T011,41.944869,-87.832763,8,0,2
2016,2007-09-04,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,8,0,2
2017,2007-09-04,CULEX PIPIENS,T218,41.948167,-87.730698,8,0,1
2018,2007-09-04,CULEX PIPIENS,T063,41.82561,-87.726549,9,0,1
2019,2007-09-04,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,9,1,2
2020,2007-09-04,CULEX PIPIENS/RESTUANS,T019,41.94983,-87.69845699999999,9,0,1
2021,2007-09-04,CULEX PIPIENS,T002,41.95469,-87.800991,9,1,13
2022,2007-09-04,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,9,1,10
2023,2007-09-04,CULEX PIPIENS,T146,41.958271,-87.702575,9,0,1
2024,2007-09-04,CULEX PIPIENS/RESTUANS,T146,41.958271,-87.702575,9,0,3
2025,2007-09-04,CULEX PIPIENS,T036,41.837084999999995,-87.729384,9,0,1
2026,2007-09-04,CULEX PIPIENS,T220,41.963976,-87.69181,9,1,1
2027,2007-09-04,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,0,2
2028,2007-09-04,CULEX PIPIENS,T025,41.979243,-87.750938,9,0,1
2029,2007-09-04,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,9,0,1
2030,2007-09-04,CULEX PIPIENS,T004,41.962728000000006,-87.748367,9,0,3
2031,2007-09-04,CULEX PIPIENS,T031,41.801497999999995,-87.763416,9,0,3
2032,2007-09-04,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,9,0,5
2033,2007-09-04,CULEX PIPIENS,T070,41.797616,-87.797894,8,0,1
2034,2007-09-04,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,8,0,2
2035,2007-09-04,CULEX PIPIENS,T028,41.986921,-87.689778,9,1,5
2036,2007-09-04,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,9,1,1
2037,2007-09-04,CULEX RESTUANS,T006,41.990284,-87.797127,8,0,1
2038,2007-09-04,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,9,0,2
2039,2007-09-04,CULEX PIPIENS/RESTUANS,T005,41.942114000000004,-87.776385,8,0,2
2040,2007-09-04,CULEX PIPIENS,T012,41.991429,-87.747113,8,0,3
2041,2007-09-04,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,8,0,1
2042,2007-09-04,CULEX PIPIENS,T071,41.781416,-87.77653199999999,8,0,3
2043,2007-09-04,CULEX PIPIENS,T013,41.923738,-87.785288,9,0,2
2044,2007-09-04,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,9,0,12
2045,2007-09-04,CULEX PIPIENS,T007,41.994991,-87.769279,9,0,5
2046,2007-09-04,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,9,0,4
2047,2007-09-04,CULEX PIPIENS/RESTUANS,T143,41.999128999999996,-87.795585,8,0,3
2048,2007-09-04,CULEX PIPIENS,T066,41.77166,-87.703047,8,0,3
2049,2007-09-04,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,0,1
2050,2007-09-04,CULEX PIPIENS,T037,41.921177,-87.79518,8,0,1
2051,2007-09-04,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,8,1,3
2052,2007-09-04,CULEX PIPIENS,T008,42.008314,-87.77792099999999,9,0,3
2053,2007-09-04,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,9,0,2
2054,2007-09-04,CULEX PIPIENS,T016,42.011601,-87.81150600000001,8,0,1
2055,2007-09-04,CULEX PIPIENS,T067,41.759346,-87.745602,9,0,7
2056,2007-09-04,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,9,0,1
2057,2007-09-04,CULEX PIPIENS,T148,42.01743,-87.68776899999999,8,0,1
2058,2007-09-04,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,8,0,1
2059,2007-09-04,CULEX PIPIENS,T015,41.974089,-87.824812,8,0,2
2060,2007-09-04,CULEX PIPIENS,T009,41.981964000000005,-87.812827,8,0,127
2061,2007-09-04,CULEX PIPIENS/RESTUANS,T009,41.981964000000005,-87.812827,8,0,13
2062,2007-09-04,CULEX PIPIENS,T065,41.778296999999995,-87.752411,9,0,14
2063,2007-09-04,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,9,0,10
2064,2007-09-04,CULEX RESTUANS,T065,41.778296999999995,-87.752411,9,0,1
2065,2007-09-04,CULEX SALINARIUS,T065,41.778296999999995,-87.752411,9,0,2
2066,2007-09-04,CULEX PIPIENS,T129,41.891126,-87.61156,5,0,4
2067,2007-09-04,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,5,0,2
2068,2007-09-04,CULEX RESTUANS,T129,41.891126,-87.61156,5,0,1
2069,2007-09-04,CULEX TERRITANS,T129,41.891126,-87.61156,5,0,1
2070,2007-09-05,CULEX PIPIENS,T073,41.773215,-87.60088,8,0,4
2071,2007-09-05,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,0,5
2072,2007-09-05,CULEX PIPIENS,T088,41.869107,-87.69629300000001,9,0,14
2073,2007-09-05,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.69629300000001,9,0,3
2074,2007-09-05,CULEX PIPIENS,T085,41.721474,-87.648064,8,1,4
2075,2007-09-05,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,8,0,2
2076,2007-09-05,CULEX PIPIENS,T160,41.903002,-87.68826700000001,8,0,5
2077,2007-09-05,CULEX PIPIENS,T091,41.862292,-87.64886,8,0,1
2078,2007-09-05,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,8,1,7
2079,2007-09-05,CULEX PIPIENS,T094,41.720848,-87.666014,9,0,1
2080,2007-09-05,CULEX PIPIENS,T084,41.692555,-87.598865,8,0,2
2081,2007-09-05,CULEX PIPIENS,T086,41.688324,-87.676709,8,1,13
2082,2007-09-05,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,8,0,2
2083,2007-09-05,CULEX PIPIENS,T096,41.731922,-87.677512,8,0,38
2084,2007-09-05,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,8,1,13
2085,2007-09-05,CULEX PIPIENS,T158,41.682587,-87.707973,9,0,2
2086,2007-09-05,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,0,5
2087,2007-09-05,CULEX PIPIENS,T074,41.822536,-87.66634300000001,9,1,3
2088,2007-09-05,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,9,0,2
2089,2007-09-05,CULEX PIPIENS,T135,41.662014,-87.72460799999999,8,1,38
2090,2007-09-05,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,8,0,1
2091,2007-09-05,CULEX PIPIENS,T075,41.799282,-87.585487,8,0,1
2092,2007-09-05,CULEX PIPIENS,T082,41.803422999999995,-87.642984,8,0,2
2093,2007-09-05,CULEX PIPIENS,T114,41.798697,-87.736812,8,0,7
2094,2007-09-05,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,0,7
2095,2007-09-05,CULEX RESTUANS,T114,41.798697,-87.736812,8,0,1
2096,2007-09-05,CULEX PIPIENS/RESTUANS,T071,41.781416,-87.77653199999999,8,0,1
2097,2007-09-05,CULEX PIPIENS,T155,41.776156,-87.778927,9,0,6
2098,2007-09-05,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,9,0,7
2099,2007-09-05,CULEX PIPIENS,T077,41.778748,-87.586427,8,0,1
2100,2007-09-05,CULEX PIPIENS/RESTUANS,T077,41.778748,-87.586427,8,0,1
2101,2007-09-05,CULEX PIPIENS,T156,41.772846,-87.740029,9,0,5
2102,2007-09-05,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,9,0,1
2103,2007-09-05,CULEX PIPIENS,T079,41.766202,-87.562889,9,0,4
2104,2007-09-05,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,0,3
2105,2007-09-05,CULEX TERRITANS,T079,41.766202,-87.562889,9,0,1
2106,2007-09-05,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,9,0,2
2107,2007-09-05,CULEX PIPIENS,T083,41.754292,-87.590773,9,0,1
2108,2007-09-05,CULEX PIPIENS/RESTUANS,T072,41.74785,-87.70271600000001,9,0,1
2109,2007-09-05,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,8,0,1
2110,2007-09-05,CULEX PIPIENS,T162,41.725516999999996,-87.61425799999999,8,0,1
2111,2007-09-05,CULEX PIPIENS,T161,41.719059,-87.675088,9,0,1
2112,2007-09-05,CULEX PIPIENS,T100,41.717753,-87.531657,8,0,3
2113,2007-09-05,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,8,0,22
2114,2007-09-05,CULEX PIPIENS/RESTUANS,T097,41.644612,-87.60449799999999,5,0,2
2115,2007-09-05,CULEX PIPIENS,T107,41.729669,-87.582699,5,0,2
2116,2007-09-05,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,5,0,2
2117,2007-09-05,CULEX PIPIENS,T103,41.702723999999996,-87.536497,5,1,23
2118,2007-09-05,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,5,0,28
2119,2007-09-05,CULEX PIPIENS,T102,41.750498,-87.605294,5,0,1
2120,2007-09-05,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,5,0,2
2121,2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,0,1498
2122,2007-09-05,CULEX PIPIENS,T115,41.673408,-87.599862,5,1,150
2123,2007-09-05,CULEX PIPIENS,T138,41.726465000000005,-87.585413,5,0,50
2124,2007-09-05,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,5,0,4
2125,2007-09-05,CULEX PIPIENS,T089,41.723195000000004,-87.64997,5,0,1
2126,2007-09-05,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,5,0,2
2127,2007-09-05,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,9,0,10
2128,2007-09-05,CULEX PIPIENS,T157,41.825902,-87.667827,5,0,1
2129,2007-09-06,CULEX PIPIENS,T128,41.704572,-87.56566600000001,8,0,47
2130,2007-09-06,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,8,0,17
2131,2007-09-06,CULEX RESTUANS,T128,41.704572,-87.56566600000001,8,0,1
2132,2007-09-06,CULEX PIPIENS,T212,41.680946,-87.535198,8,0,3
2133,2007-09-06,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,8,1,21
2134,2007-09-06,CULEX PIPIENS,T215,41.686398,-87.531635,8,0,2
2135,2007-09-06,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,8,0,6
2136,2007-09-06,CULEX SALINARIUS,T215,41.686398,-87.531635,8,0,2
2137,2007-09-06,CULEX PIPIENS,T221,41.659112,-87.53869300000001,8,0,2
2138,2007-09-06,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,8,0,1
2139,2007-09-06,CULEX PIPIENS,T209,41.740641,-87.546587,5,0,2
2140,2007-09-06,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,5,0,10
2141,2007-09-06,CULEX PIPIENS,T115,41.673408,-87.599862,5,0,19
2142,2007-09-06,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,0,914
2143,2007-09-06,CULEX RESTUANS,T115,41.673408,-87.599862,5,0,3
2144,2007-09-06,CULEX TERRITANS,T115,41.673408,-87.599862,5,0,2
2145,2007-09-06,CULEX PIPIENS,T206,41.737052,-87.54306700000001,5,0,4
2146,2007-09-06,CULEX PIPIENS,T138,41.726465000000005,-87.585413,5,0,337
2147,2007-09-06,CULEX PIPIENS,T138,41.726465000000005,-87.585413,5,1,50
2148,2007-09-06,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,5,0,50
2149,2007-09-06,CULEX RESTUANS,T138,41.726465000000005,-87.585413,5,0,1
2150,2007-09-06,CULEX PIPIENS,T200,41.678618,-87.559308,5,0,8
2151,2007-09-06,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,5,0,8
2152,2007-09-06,CULEX SALINARIUS,T200,41.678618,-87.559308,5,0,1
2153,2007-09-12,CULEX PIPIENS,T073,41.773215,-87.60088,8,1,1
2154,2007-09-12,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,0,4
2155,2007-09-12,CULEX PIPIENS,T030,41.899229999999996,-87.716788,9,0,14
2156,2007-09-12,CULEX PIPIENS,T088,41.869107,-87.69629300000001,9,0,22
2157,2007-09-12,CULEX PIPIENS,T085,41.721474,-87.648064,8,0,3
2158,2007-09-12,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,8,0,3
2159,2007-09-12,CULEX PIPIENS,T160,41.903002,-87.68826700000001,8,0,1
2160,2007-09-12,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,8,0,2
2161,2007-09-12,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,8,0,2
2162,2007-09-12,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,8,0,1
2163,2007-09-12,CULEX PIPIENS,T049,41.896282,-87.655232,8,0,1
2164,2007-09-12,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,8,0,1
2165,2007-09-12,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,8,0,1
2166,2007-09-12,CULEX PIPIENS,T033,41.906638,-87.701431,9,0,6
2167,2007-09-12,CULEX PIPIENS,T153,41.907645,-87.760886,8,0,10
2168,2007-09-12,CULEX PIPIENS,T039,41.911823999999996,-87.726737,9,0,2
2169,2007-09-12,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,9,0,2
2170,2007-09-12,CULEX PIPIENS,T094,41.720848,-87.666014,9,0,1
2171,2007-09-12,CULEX PIPIENS,T150,42.006858,-87.675919,9,0,1
2172,2007-09-12,CULEX PIPIENS/RESTUANS,T150,42.006858,-87.675919,9,0,1
2173,2007-09-12,CULEX PIPIENS,T219,41.966986999999996,-87.674677,8,0,1
2174,2007-09-12,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,8,0,3
2175,2007-09-12,CULEX PIPIENS,T154,41.918704999999996,-87.752329,8,0,3
2176,2007-09-12,CULEX PIPIENS,T054,41.921965,-87.632085,8,0,1
2177,2007-09-12,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,8,0,1
2178,2007-09-12,CULEX PIPIENS,T086,41.688324,-87.676709,8,0,5
2179,2007-09-12,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,8,0,5
2180,2007-09-12,CULEX PIPIENS,T061,41.801179,-87.679447,8,0,25
2181,2007-09-12,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,0,9
2182,2007-09-12,CULEX TERRITANS,T061,41.801179,-87.679447,8,0,1
2183,2007-09-12,CULEX PIPIENS,T069,41.768388,-87.678649,8,0,6
2184,2007-09-12,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,8,0,9
2185,2007-09-12,CULEX TERRITANS,T069,41.768388,-87.678649,8,0,1
2186,2007-09-12,CULEX PIPIENS,T096,41.731922,-87.677512,8,0,3
2187,2007-09-12,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,8,0,4
2188,2007-09-12,CULEX PIPIENS,T060,41.823065,-87.67837800000001,8,0,2
2189,2007-09-12,CULEX PIPIENS,T128,41.704572,-87.56566600000001,8,0,32
2190,2007-09-12,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,8,0,2
2191,2007-09-12,CULEX PIPIENS,T051,41.846283,-87.656913,9,0,1
2192,2007-09-12,CULEX PIPIENS/RESTUANS,T034,41.843810999999995,-87.686763,9,0,1
2193,2007-09-12,CULEX PIPIENS,T147,41.932094,-87.700117,8,0,1
2194,2007-09-12,CULEX PIPIENS,T035,41.836644,-87.677737,8,0,1
2195,2007-09-12,CULEX PIPIENS/RESTUANS,T035,41.836644,-87.677737,8,0,3
2196,2007-09-12,CULEX PIPIENS,T095,41.704336,-87.70373599999999,8,0,1
2197,2007-09-12,CULEX PIPIENS,T158,41.682587,-87.707973,9,0,2
2198,2007-09-12,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,0,2
2199,2007-09-12,CULEX PIPIENS,T062,41.800737,-87.71188000000001,8,0,15
2200,2007-09-12,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,8,0,5
2201,2007-09-12,CULEX PIPIENS,T011,41.944869,-87.832763,8,0,11
2202,2007-09-12,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,8,1,10
2203,2007-09-12,CULEX PIPIENS,T212,41.680946,-87.535198,8,0,3
2204,2007-09-12,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,8,0,8
2205,2007-09-12,CULEX PIPIENS,T063,41.82561,-87.726549,9,0,6
2206,2007-09-12,CULEX PIPIENS,T215,41.686398,-87.531635,8,0,3
2207,2007-09-12,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,8,0,18
2208,2007-09-12,CULEX PIPIENS,T019,41.94983,-87.69845699999999,9,0,4
2209,2007-09-12,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,9,0,2
2210,2007-09-12,CULEX PIPIENS,T221,41.659112,-87.53869300000001,8,0,1
2211,2007-09-12,CULEX SALINARIUS,T221,41.659112,-87.53869300000001,8,0,1
2212,2007-09-12,CULEX PIPIENS/RESTUANS,T001,41.953705,-87.733974,8,0,1
2213,2007-09-12,CULEX TERRITANS,T081,41.821582,-87.62779599999999,9,0,1
2214,2007-09-12,CULEX PIPIENS,T002,41.95469,-87.800991,9,1,6
2215,2007-09-12,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,9,0,2
2216,2007-09-12,CULEX PIPIENS,T146,41.958271,-87.702575,9,0,2
2217,2007-09-12,CULEX PIPIENS,T135,41.662014,-87.72460799999999,8,0,138
2218,2007-09-12,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,8,0,14
2219,2007-09-12,CULEX PIPIENS,T036,41.837084999999995,-87.729384,9,0,1
2220,2007-09-12,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,9,0,2
2221,2007-09-12,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,0,2
2222,2007-09-12,CULEX PIPIENS,T004,41.962728000000006,-87.748367,9,0,4
2223,2007-09-12,CULEX PIPIENS/RESTUANS,T004,41.962728000000006,-87.748367,9,0,2
2224,2007-09-12,CULEX PIPIENS,T031,41.801497999999995,-87.763416,9,0,7
2225,2007-09-12,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,9,0,4
2226,2007-09-12,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,8,0,1
2227,2007-09-12,CULEX PIPIENS,T114,41.798697,-87.736812,8,0,5
2228,2007-09-12,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,1,9
2229,2007-09-12,CULEX PIPIENS,T027,41.984809000000006,-87.728492,8,0,1
2230,2007-09-12,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,8,0,1
2231,2007-09-12,CULEX PIPIENS,T071,41.781416,-87.77653199999999,8,0,2
2232,2007-09-12,CULEX PIPIENS,T013,41.923738,-87.785288,9,0,7
2233,2007-09-12,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,9,0,6
2234,2007-09-12,CULEX PIPIENS,T007,41.994991,-87.769279,9,0,8
2235,2007-09-12,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,9,0,2
2236,2007-09-12,CULEX PIPIENS,T155,41.776156,-87.778927,9,0,22
2237,2007-09-12,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,9,0,32
2238,2007-09-12,CULEX PIPIENS,T014,41.970248,-87.787992,8,0,25
2239,2007-09-12,CULEX PIPIENS/RESTUANS,T014,41.970248,-87.787992,8,0,4
2240,2007-09-12,CULEX PIPIENS,T078,41.775051,-87.65535600000001,9,0,1
2241,2007-09-12,CULEX PIPIENS,T156,41.772846,-87.740029,9,0,1
2242,2007-09-12,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,9,0,6
2243,2007-09-12,CULEX PIPIENS,T066,41.77166,-87.703047,8,0,31
2244,2007-09-12,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,0,17
2245,2007-09-12,CULEX PIPIENS,T037,41.921177,-87.79518,8,0,9
2246,2007-09-12,CULEX PIPIENS/RESTUANS,T037,41.921177,-87.79518,8,0,4
2247,2007-09-12,CULEX PIPIENS,T008,42.008314,-87.77792099999999,9,0,2
2248,2007-09-12,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,9,0,2
2249,2007-09-12,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,0,3
2250,2007-09-12,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,0,2
2251,2007-09-12,CULEX PIPIENS,T067,41.759346,-87.745602,9,0,3
2252,2007-09-12,CULEX PIPIENS/RESTUANS,T067,41.759346,-87.745602,9,1,16
2253,2007-09-12,CULEX PIPIENS,T080,41.754676,-87.612922,9,0,1
2254,2007-09-12,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,8,0,3
2255,2007-09-12,CULEX PIPIENS/RESTUANS,T072,41.74785,-87.70271600000001,9,0,1
2256,2007-09-12,CULEX PIPIENS,T009,41.981964000000005,-87.812827,8,0,5
2257,2007-09-12,CULEX PIPIENS,T162,41.725516999999996,-87.61425799999999,8,0,4
2258,2007-09-12,CULEX PIPIENS/RESTUANS,T162,41.725516999999996,-87.61425799999999,8,0,3
2259,2007-09-12,CULEX PIPIENS,T100,41.717753,-87.531657,8,0,1
2260,2007-09-12,CULEX PIPIENS,T065,41.778296999999995,-87.752411,9,0,16
2261,2007-09-12,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,9,0,5
2262,2007-09-12,CULEX PIPIENS/RESTUANS,T097,41.644612,-87.60449799999999,5,0,1
2263,2007-09-12,CULEX PIPIENS,T107,41.729669,-87.582699,5,0,3
2264,2007-09-12,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,5,0,1
2265,2007-09-12,CULEX PIPIENS,T103,41.702723999999996,-87.536497,5,0,41
2266,2007-09-12,CULEX PIPIENS,T209,41.740641,-87.546587,5,0,25
