,Lat,Long,AddressAccuracy,Species_Fact,Trap_Fact,Date_Ord,Days_Since_Last_Check,Spray_Factor,TSRA,DZ,BR,BCFG,SN,VCFG,RA,HZ,VCTS,FU,FG+,MIFG,SQ,GR,FG,TS,Temp_Min_both,Temp_Max_both,Temp_Avg_both,Temp_Dew_Point_both,Temp_Wet_Bulb_both,StnPressure_both,Ht_Cool_both,Day Length,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,StnPressure,Day_Length,Ht_Cool,PrecipTotal,Temp_Min1,Temp_Min2,Temp_Min4,Temp_Min7,Temp_Min10,Temp_Min14,Temp_Max1,Temp_Max2,Temp_Max4,Temp_Max7,Temp_Max10,Temp_Max14,Temp_Dew_Point1,Temp_Dew_Point2,Temp_Dew_Point4,Temp_Dew_Point7,Temp_Dew_Point10,Temp_Dew_Point14,Temp_Avg1,Temp_Avg2,Temp_Avg4,Temp_Avg7,Temp_Avg10,Temp_Avg14,PrecipTotal1,PrecipTotal2,PrecipTotal4,PrecipTotal7,PrecipTotal10,PrecipTotal14
2152,41.678618,-87.559308,5,5,99,732925,9,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,73.5,83.0,78.5,66.5,70.0,29.240000000000002,-13.0,777,73.5,83.0,78.5,66.5,29.24,777.0,-13.0,0.18,69.0,65.0,61.5,57.0,57.0,57.0,90.5,90.5,90.5,90.5,90.5,90.5,62.5,62.5,62.5,62.5,65.5,69.0,80.0,78.75,76.75,72.9285714286,73.8,73.8214285714,0.0,0.0,0.0,0.0,0.0,2.93
2153,41.773215,-87.60088,8,3,84,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2154,41.773215,-87.60088,8,1,84,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2155,41.89923,-87.716788,9,3,63,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2156,41.869107,-87.69629300000003,9,3,57,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2157,41.721474,-87.648064,8,3,56,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2158,41.721474,-87.648064,8,1,56,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2159,41.903002,-87.68826700000002,8,3,66,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2160,41.903002,-87.68826700000002,8,1,66,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2161,41.867108,-87.654224,8,1,6,732931,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2162,41.862292,-87.64886,8,1,11,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2163,41.896282,-87.655232,8,3,7,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2164,41.896282,-87.655232,8,1,7,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2165,42.010412,-87.66214000000002,8,1,62,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2166,41.906638,-87.701431,9,3,26,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2167,41.907645,-87.760886,8,3,17,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2168,41.911824,-87.726737,9,3,74,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2169,41.911824,-87.726737,9,1,74,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2170,41.720848,-87.666014,9,3,12,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2171,42.006858,-87.675919,9,3,37,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2172,42.006858,-87.675919,9,1,37,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2173,41.966987,-87.674677,8,3,59,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2174,41.692555,-87.598865,8,1,64,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2175,41.918705,-87.752329,8,3,40,732931,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2176,41.921965,-87.632085,8,3,9,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2177,41.921965,-87.632085,8,1,9,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2178,41.688324,-87.676709,8,3,10,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2179,41.688324,-87.676709,8,1,10,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2180,41.801179,-87.679447,8,3,76,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2181,41.801179,-87.679447,8,1,76,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2182,41.801179,-87.679447,8,4,76,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2183,41.768388,-87.678649,8,3,81,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2184,41.768388,-87.678649,8,1,81,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2185,41.768388,-87.678649,8,4,81,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2186,41.731922,-87.677512,8,3,13,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2187,41.731922,-87.677512,8,1,13,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2188,41.823065,-87.67837800000002,8,3,75,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2189,41.704572,-87.56566600000002,8,3,105,732931,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2190,41.704572,-87.56566600000002,8,1,105,732931,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2191,41.846283,-87.656913,9,3,55,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2192,41.843811,-87.686763,9,1,50,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2193,41.932094,-87.700117,8,3,35,732931,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2194,41.836644,-87.677737,8,3,72,732931,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2195,41.836644,-87.677737,8,1,72,732931,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2196,41.704336,-87.70373599999998,8,3,70,732931,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2197,41.682587,-87.707973,9,3,41,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2198,41.682587,-87.707973,9,1,41,732931,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2199,41.800737,-87.71188000000002,8,3,77,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2200,41.800737,-87.71188000000002,8,1,77,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2201,41.944869,-87.832763,8,3,20,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2202,41.944869,-87.832763,8,1,20,732931,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2203,41.680946,-87.535198,8,3,102,732931,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
2204,41.680946,-87.535198,8,1,102,732931,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,66.5,56.5,42.5,49.5,29.43,8.0,761,46.0,66.5,56.5,42.5,29.43,761.0,8.0,0.0,50.5,50.5,50.5,50.5,50.5,50.5,71.0,73.5,79.5,90.5,90.5,90.5,44.0,58.5,59.0,67.5,67.5,67.5,61.0,62.5,67.125,72.0714285714,73.15,72.3214285714,0.0,0.36,0.36,0.73,0.73,0.73
